user,job,label
"Embedding Specialist TensorFlow, NLP, Data Science An enthusiastic Embedding Specialist passionate about learning and growing in the tech industry.",Trainee Embedded Engineer ,1
"Embedding Specialist TensorFlow, NLP, Data Science An enthusiastic Embedding Specialist passionate about learning and growing in the tech industry.",Embedded Trainee Engineer ,1
"Embedding Specialist TensorFlow, NLP, Data Science An enthusiastic Embedding Specialist passionate about learning and growing in the tech industry.","Software Engineer (Embedded Systems) Embedded C,ai,Embedded Programming,Image Processing,procurement,Tensorflow,Ideation,Raspberry Pi",1
"Embedding Specialist TensorFlow, NLP, Data Science An enthusiastic Embedding Specialist passionate about learning and growing in the tech industry.",Embedded Software Engineer - Intern ,1
"Embedding Specialist TensorFlow, NLP, Data Science An enthusiastic Embedding Specialist passionate about learning and growing in the tech industry.",Embedded Engineer ,1
"Embedding Specialist Sentence Transformers, TensorFlow, BERT Creative Embedding Specialist who leverages Sentence Transformers, TensorFlow, BERT to produce effective results.","Embedded Engineer at Automotive Service contracts,Networking products,Automation,Payroll,Siemens,Instrumentation,Customer complaints,digital transformation",1
"Embedding Specialist Sentence Transformers, TensorFlow, BERT Creative Embedding Specialist who leverages Sentence Transformers, TensorFlow, BERT to produce effective results.","Senior Embedded Software Engineer Embedded Software,C++,C Programming Language,AWS,Python,C,Embedded systems,Languages",1
"Embedding Specialist Sentence Transformers, TensorFlow, BERT Creative Embedding Specialist who leverages Sentence Transformers, TensorFlow, BERT to produce effective results.","Embedded Firmware/Software Engineers English,Automation,Mechatronics,Selling skills,Assembly language,WinCE,Tools,Windows",1
"Embedding Specialist Sentence Transformers, TensorFlow, BERT Creative Embedding Specialist who leverages Sentence Transformers, TensorFlow, BERT to produce effective results.","Embedded Trainee Engineer microsemi,Libero,Xilinx ISE,Ise,Embedded systems,Xilinx,Training",1
"Embedding Specialist Sentence Transformers, TensorFlow, BERT Creative Embedding Specialist who leverages Sentence Transformers, TensorFlow, BERT to produce effective results.","Software Engineer (Embedded Systems) Embedded C,ai,Embedded Programming,Image Processing,procurement,Tensorflow,Ideation,Raspberry Pi",1
"Embedding Specialist Text Preprocessing, Sentence Transformers, TensorFlow Goal-oriented Embedding Specialist with expertise in Text Preprocessing, Sentence Transformers, TensorFlow.","Embedded Trainee Engineer microsemi,Libero,Xilinx ISE,Ise,Embedded systems,Xilinx,Training",1
"Embedding Specialist Text Preprocessing, Sentence Transformers, TensorFlow Goal-oriented Embedding Specialist with expertise in Text Preprocessing, Sentence Transformers, TensorFlow.","Software Engineer (Embedded Systems) Embedded C,ai,Embedded Programming,Image Processing,procurement,Tensorflow,Ideation,Raspberry Pi",1
"Embedding Specialist Text Preprocessing, Sentence Transformers, TensorFlow Goal-oriented Embedding Specialist with expertise in Text Preprocessing, Sentence Transformers, TensorFlow.",Embedded Software Engineer - Intern ,1
"Embedding Specialist Text Preprocessing, Sentence Transformers, TensorFlow Goal-oriented Embedding Specialist with expertise in Text Preprocessing, Sentence Transformers, TensorFlow.","Senior Embedded Software Engineer Embedded Software,C++,C Programming Language,AWS,Python,C,Embedded systems,Languages",1
"Embedding Specialist Text Preprocessing, Sentence Transformers, TensorFlow Goal-oriented Embedding Specialist with expertise in Text Preprocessing, Sentence Transformers, TensorFlow.",Embedded Engineer Intern ,1
"Embedding Specialist Sentence Transformers, TensorFlow, Python Innovative Embedding Specialist focused on pushing the boundaries in NLP.","Embedded Python Engineer Embedded systems,Linux,Programming,Manager Technology,Python,Program,Technology,Technology management",1
"Embedding Specialist Sentence Transformers, TensorFlow, Python Innovative Embedding Specialist focused on pushing the boundaries in NLP.","Senior Embedded Software Engineer Embedded Software,C++,C Programming Language,AWS,Python,C,Embedded systems,Languages",1
"Embedding Specialist Sentence Transformers, TensorFlow, Python Innovative Embedding Specialist focused on pushing the boundaries in NLP.","Embedded Software Engineer Embedded,CANalyzer,Debugging,CANoe,TRACE32,HMI development,C programming,TFT development",1
"Embedding Specialist Sentence Transformers, TensorFlow, Python Innovative Embedding Specialist focused on pushing the boundaries in NLP.","Embedded Engineer at Automotive Service contracts,Networking products,Automation,Payroll,Siemens,Instrumentation,Customer complaints,digital transformation",1
"Embedding Specialist Sentence Transformers, TensorFlow, Python Innovative Embedding Specialist focused on pushing the boundaries in NLP.","Staff Embedded Software Engineer - CPU Stress Verification Design verification,Software design,Assembly language,Architecture,Hardware design,ARM,IPS,Python",1
"Embedding Specialist Sentence Transformers, Text Preprocessing, TensorFlow Innovative Embedding Specialist focused on pushing the boundaries in Machine Learning.",Embedded Engineer Intern ,1
"Embedding Specialist Sentence Transformers, Text Preprocessing, TensorFlow Innovative Embedding Specialist focused on pushing the boundaries in Machine Learning.",Embedded Engineer Intern ,1
"Embedding Specialist Sentence Transformers, Text Preprocessing, TensorFlow Innovative Embedding Specialist focused on pushing the boundaries in Machine Learning.","Embedded Trainee Engineer microsemi,Libero,Xilinx ISE,Ise,Embedded systems,Xilinx,Training",1
"Embedding Specialist Sentence Transformers, Text Preprocessing, TensorFlow Innovative Embedding Specialist focused on pushing the boundaries in Machine Learning.",Embedded Trainee Engineer ,1
"Embedding Specialist Sentence Transformers, Text Preprocessing, TensorFlow Innovative Embedding Specialist focused on pushing the boundaries in Machine Learning.",Trainee Embedded Engineer ,1
"Embedding Specialist Sentence Transformers, NLP, Python Goal-oriented Embedding Specialist with expertise in Sentence Transformers, NLP, Python.","Embedded Python Engineer Embedded systems,Linux,Programming,Manager Technology,Python,Program,Technology,Technology management",1
"Embedding Specialist Sentence Transformers, NLP, Python Goal-oriented Embedding Specialist with expertise in Sentence Transformers, NLP, Python.","Senior Embedded Software Engineer Embedded Software,C++,C Programming Language,AWS,Python,C,Embedded systems,Languages",1
"Embedding Specialist Sentence Transformers, NLP, Python Goal-oriented Embedding Specialist with expertise in Sentence Transformers, NLP, Python.","Staff Embedded Software Engineer - CPU Stress Verification Design verification,Software design,Assembly language,Architecture,Hardware design,ARM,IPS,Python",1
"Embedding Specialist Sentence Transformers, NLP, Python Goal-oriented Embedding Specialist with expertise in Sentence Transformers, NLP, Python.","Engineer - Embedded C/RTOS RTOS,Assembly language,Staffing,Debugging,Programming,Log analysis,Application software,Python",1
"Embedding Specialist Sentence Transformers, NLP, Python Goal-oriented Embedding Specialist with expertise in Sentence Transformers, NLP, Python.","Software Engineer Embedded Research Engineer matlab,python,embedded software,signal processing,scilab,signalling,coordination,communication skills",1
"Embedding Specialist Embeddings, Python, NLP Embedding Specialist with solid background in Embeddings, Python, NLP and extensive experience in Web Development.","Embedded Engineers Technical product configuration,c++,C,design,MySQL,JavaScript,integration PHP,HTML",1
"Embedding Specialist Embeddings, Python, NLP Embedding Specialist with solid background in Embeddings, Python, NLP and extensive experience in Web Development.","Senior Embedded Software Engineer Embedded Software,C++,C Programming Language,AWS,Python,C,Embedded systems,Languages",1
"Embedding Specialist Embeddings, Python, NLP Embedding Specialist with solid background in Embeddings, Python, NLP and extensive experience in Web Development.","Embedded Engineer (EE) Technical product configuration,c++,C,design,MySQL,JavaScript,integration PHP,HTML",1
"Embedding Specialist Embeddings, Python, NLP Embedding Specialist with solid background in Embeddings, Python, NLP and extensive experience in Web Development.","Embedded Software Engineer Embedded,CANalyzer,Debugging,CANoe,TRACE32,HMI development,C programming,TFT development",1
"Embedding Specialist Embeddings, Python, NLP Embedding Specialist with solid background in Embeddings, Python, NLP and extensive experience in Web Development.","Senior Embedded Software Engineer embedded systems,C++,C,Software Engineering,embedded solutions,Scrum Development,Agile Development,Python",1
"Embedding Specialist Text Preprocessing, TensorFlow, BERT, NLP Highly skilled Embedding Specialist committed to excellence in Text Preprocessing, TensorFlow, BERT, NLP.","Senior Embedded Software Engineer Embedded Software,C++,C Programming Language,AWS,Python,C,Embedded systems,Languages",1
"Embedding Specialist Text Preprocessing, TensorFlow, BERT, NLP Highly skilled Embedding Specialist committed to excellence in Text Preprocessing, TensorFlow, BERT, NLP.",Embedded Software Engineer - Intern ,1
"Embedding Specialist Text Preprocessing, TensorFlow, BERT, NLP Highly skilled Embedding Specialist committed to excellence in Text Preprocessing, TensorFlow, BERT, NLP.","Senior Embedded Software Engineer embedded systems,C++,C,Software Engineering,embedded solutions,Scrum Development,Agile Development,Python",1
"Embedding Specialist Text Preprocessing, TensorFlow, BERT, NLP Highly skilled Embedding Specialist committed to excellence in Text Preprocessing, TensorFlow, BERT, NLP.","Staff Engineer - Embedded Software Product quality,C++,Prototype,Architecture,Artificial Intelligence,Debugging,Atmel,Continuous improvement",1
"Embedding Specialist Text Preprocessing, TensorFlow, BERT, NLP Highly skilled Embedding Specialist committed to excellence in Text Preprocessing, TensorFlow, BERT, NLP.","Embedded Software Engineer Embedded,CANalyzer,Debugging,CANoe,TRACE32,HMI development,C programming,TFT development",1
"Embedding Specialist Text Preprocessing, Deep Learning, Sentence Transformers, Embeddings Dedicated professional with strong expertise in Text Preprocessing, Deep Learning, Sentence Transformers, Embeddings and a passion for Web Development.","Embedded Software Engineer Embedded,CANalyzer,Debugging,CANoe,TRACE32,HMI development,C programming,TFT development",1
"Embedding Specialist Text Preprocessing, Deep Learning, Sentence Transformers, Embeddings Dedicated professional with strong expertise in Text Preprocessing, Deep Learning, Sentence Transformers, Embeddings and a passion for Web Development.","Embedded Engineer at Automotive Service contracts,Networking products,Automation,Payroll,Siemens,Instrumentation,Customer complaints,digital transformation",1
"Embedding Specialist Text Preprocessing, Deep Learning, Sentence Transformers, Embeddings Dedicated professional with strong expertise in Text Preprocessing, Deep Learning, Sentence Transformers, Embeddings and a passion for Web Development.","Embedded Firmware/Software Engineers English,Automation,Mechatronics,Selling skills,Assembly language,WinCE,Tools,Windows",1
"Embedding Specialist Text Preprocessing, Deep Learning, Sentence Transformers, Embeddings Dedicated professional with strong expertise in Text Preprocessing, Deep Learning, Sentence Transformers, Embeddings and a passion for Web Development.","Embedded Software Development Engineer Wireless,Computer science,Analytical skills,C++,Linux,Networking,Debugging,embedded software development",1
"Embedding Specialist Text Preprocessing, Deep Learning, Sentence Transformers, Embeddings Dedicated professional with strong expertise in Text Preprocessing, Deep Learning, Sentence Transformers, Embeddings and a passion for Web Development.","Senior Embedded Software Engineer RTOS,Computer science,Shell scripting,Debugging,Perl,software quality,Open source,Android",1
"Embedding Specialist Embeddings, Sentence Transformers, BERT, Data Science Goal-oriented Embedding Specialist with expertise in Embeddings, Sentence Transformers, BERT, Data Science.","Embedded Engineer Embedded C,Construction,Excel,Product service,Programming,Electronics,MS Word,engineering procurement",1
"Embedding Specialist Embeddings, Sentence Transformers, BERT, Data Science Goal-oriented Embedding Specialist with expertise in Embeddings, Sentence Transformers, BERT, Data Science.","Senior Embedded Software Engineer Embedded Software,C++,C Programming Language,AWS,Python,C,Embedded systems,Languages",1
"Embedding Specialist Embeddings, Sentence Transformers, BERT, Data Science Goal-oriented Embedding Specialist with expertise in Embeddings, Sentence Transformers, BERT, Data Science.","Embedded Engineer at Automotive Service contracts,Networking products,Automation,Payroll,Siemens,Instrumentation,Customer complaints,digital transformation",1
"Embedding Specialist Embeddings, Sentence Transformers, BERT, Data Science Goal-oriented Embedding Specialist with expertise in Embeddings, Sentence Transformers, BERT, Data Science.","Embedded Firmware/Software Engineers English,Automation,Mechatronics,Selling skills,Assembly language,WinCE,Tools,Windows",1
"Embedding Specialist Embeddings, Sentence Transformers, BERT, Data Science Goal-oriented Embedding Specialist with expertise in Embeddings, Sentence Transformers, BERT, Data Science.","Embedded Firmware/Software Engineers assembly language,ce,automation,mechatronics,selling skills,english,windows,tools",1
"Embedding Specialist Sentence Transformers, Embeddings, TensorFlow, PyTorch An enthusiastic Embedding Specialist passionate about learning and growing in the tech industry.",Embedded Trainee Engineer ,1
"Embedding Specialist Sentence Transformers, Embeddings, TensorFlow, PyTorch An enthusiastic Embedding Specialist passionate about learning and growing in the tech industry.","Embedded Firmware/Software Engineers English,Automation,Mechatronics,Selling skills,Assembly language,WinCE,Tools,Windows",1
"Embedding Specialist Sentence Transformers, Embeddings, TensorFlow, PyTorch An enthusiastic Embedding Specialist passionate about learning and growing in the tech industry.",Trainee Embedded Engineer ,1
"Embedding Specialist Sentence Transformers, Embeddings, TensorFlow, PyTorch An enthusiastic Embedding Specialist passionate about learning and growing in the tech industry.",Embedded Engineer ,1
"Embedding Specialist Sentence Transformers, Embeddings, TensorFlow, PyTorch An enthusiastic Embedding Specialist passionate about learning and growing in the tech industry.","Software Engineer (Embedded Systems) Embedded C,ai,Embedded Programming,Image Processing,procurement,Tensorflow,Ideation,Raspberry Pi",1
"Embedding Specialist Text Preprocessing, Sentence Transformers, Python, BERT Highly skilled Embedding Specialist committed to excellence in Text Preprocessing, Sentence Transformers, Python, BERT.","Senior Embedded Software Engineer Embedded Software,C++,C Programming Language,AWS,Python,C,Embedded systems,Languages",1
"Embedding Specialist Text Preprocessing, Sentence Transformers, Python, BERT Highly skilled Embedding Specialist committed to excellence in Text Preprocessing, Sentence Transformers, Python, BERT.","Senior Embedded Software Engineer embedded systems,C++,C,Software Engineering,embedded solutions,Scrum Development,Agile Development,Python",1
"Embedding Specialist Text Preprocessing, Sentence Transformers, Python, BERT Highly skilled Embedding Specialist committed to excellence in Text Preprocessing, Sentence Transformers, Python, BERT.","Embedded Python Engineer Embedded systems,Linux,Programming,Manager Technology,Python,Program,Technology,Technology management",1
"Embedding Specialist Text Preprocessing, Sentence Transformers, Python, BERT Highly skilled Embedding Specialist committed to excellence in Text Preprocessing, Sentence Transformers, Python, BERT.","Staff Embedded Software Engineer - CPU Stress Verification Design verification,Software design,Assembly language,Architecture,Hardware design,ARM,IPS,Python",1
"Embedding Specialist Text Preprocessing, Sentence Transformers, Python, BERT Highly skilled Embedding Specialist committed to excellence in Text Preprocessing, Sentence Transformers, Python, BERT.","Software Engineer Embedded Research Engineer matlab,python,embedded software,signal processing,scilab,signalling,coordination,communication skills",1
"Embedding Specialist NLP, Text Preprocessing, Deep Learning, Embeddings Goal-oriented Embedding Specialist with expertise in NLP, Text Preprocessing, Deep Learning, Embeddings.","Embedded Engineer at Automotive Service contracts,Networking products,Automation,Payroll,Siemens,Instrumentation,Customer complaints,digital transformation",1
"Embedding Specialist NLP, Text Preprocessing, Deep Learning, Embeddings Goal-oriented Embedding Specialist with expertise in NLP, Text Preprocessing, Deep Learning, Embeddings.","Embedded Software Engineer Embedded,CANalyzer,Debugging,CANoe,TRACE32,HMI development,C programming,TFT development",1
"Embedding Specialist NLP, Text Preprocessing, Deep Learning, Embeddings Goal-oriented Embedding Specialist with expertise in NLP, Text Preprocessing, Deep Learning, Embeddings.","Optimization Engineer- ( Embedded VLSI )
 C++,C,performance optimization,Algorithms,High Performance Computing,Data Structures,Optimization Engineer,Performance Analysis",1
"Embedding Specialist NLP, Text Preprocessing, Deep Learning, Embeddings Goal-oriented Embedding Specialist with expertise in NLP, Text Preprocessing, Deep Learning, Embeddings.","Staff Engineer - Embedded Software Product quality,C++,Prototype,Architecture,Artificial Intelligence,Debugging,Atmel,Continuous improvement",1
"Embedding Specialist NLP, Text Preprocessing, Deep Learning, Embeddings Goal-oriented Embedding Specialist with expertise in NLP, Text Preprocessing, Deep Learning, Embeddings.","Software Engineer (Embedded Systems) Embedded C,ai,Embedded Programming,Image Processing,procurement,Tensorflow,Ideation,Raspberry Pi",1
"Embedding Specialist Embeddings, TensorFlow, Sentence Transformers, PyTorch Embedding Specialist with solid background in Embeddings, TensorFlow, Sentence Transformers, PyTorch and extensive experience in Embedded Systems.","Embedded Trainee Engineer microsemi,Libero,Xilinx ISE,Ise,Embedded systems,Xilinx,Training",1
"Embedding Specialist Embeddings, TensorFlow, Sentence Transformers, PyTorch Embedding Specialist with solid background in Embeddings, TensorFlow, Sentence Transformers, PyTorch and extensive experience in Embedded Systems.","Software Engineer (Embedded Systems) Embedded C,ai,Embedded Programming,Image Processing,procurement,Tensorflow,Ideation,Raspberry Pi",1
"Embedding Specialist Embeddings, TensorFlow, Sentence Transformers, PyTorch Embedding Specialist with solid background in Embeddings, TensorFlow, Sentence Transformers, PyTorch and extensive experience in Embedded Systems.",Embedded Engineer ,1
"Embedding Specialist Embeddings, TensorFlow, Sentence Transformers, PyTorch Embedding Specialist with solid background in Embeddings, TensorFlow, Sentence Transformers, PyTorch and extensive experience in Embedded Systems.",Embedded Trainee Engineer ,1
"Embedding Specialist Embeddings, TensorFlow, Sentence Transformers, PyTorch Embedding Specialist with solid background in Embeddings, TensorFlow, Sentence Transformers, PyTorch and extensive experience in Embedded Systems.","Senior Embedded Software Engineer Embedded Software,C++,C Programming Language,AWS,Python,C,Embedded systems,Languages",1
"Embedding Specialist Data Science, Embeddings, BERT, PyTorch Highly skilled Embedding Specialist committed to excellence in Data Science, Embeddings, BERT, PyTorch.","Senior Embedded Software Engineer Embedded Software,C++,C Programming Language,AWS,Python,C,Embedded systems,Languages",1
"Embedding Specialist Data Science, Embeddings, BERT, PyTorch Highly skilled Embedding Specialist committed to excellence in Data Science, Embeddings, BERT, PyTorch.","Software Engineer Embedded Research Engineer matlab,python,embedded software,signal processing,scilab,signalling,coordination,communication skills",1
"Embedding Specialist Data Science, Embeddings, BERT, PyTorch Highly skilled Embedding Specialist committed to excellence in Data Science, Embeddings, BERT, PyTorch.","Software Engineer (Embedded Systems) Embedded C,ai,Embedded Programming,Image Processing,procurement,Tensorflow,Ideation,Raspberry Pi",1
"Embedding Specialist Data Science, Embeddings, BERT, PyTorch Highly skilled Embedding Specialist committed to excellence in Data Science, Embeddings, BERT, PyTorch.","Embedded Software Engineer Embedded,CANalyzer,Debugging,CANoe,TRACE32,HMI development,C programming,TFT development",1
"Embedding Specialist Data Science, Embeddings, BERT, PyTorch Highly skilled Embedding Specialist committed to excellence in Data Science, Embeddings, BERT, PyTorch.","Engineer, Senior - Embedded Engineer RTOS,Computer science,C++,FPGA,Debugging,oscilloscope,Application development,Firmware",1
"Embedding Specialist PyTorch, Deep Learning, BERT, TensorFlow Innovative Embedding Specialist focused on pushing the boundaries in NLP.","Embedded Software Engineer Embedded,CANalyzer,Debugging,CANoe,TRACE32,HMI development,C programming,TFT development",1
"Embedding Specialist PyTorch, Deep Learning, BERT, TensorFlow Innovative Embedding Specialist focused on pushing the boundaries in NLP.","Staff Engineer - Embedded Software Product quality,C++,Prototype,Architecture,Artificial Intelligence,Debugging,Atmel,Continuous improvement",1
"Embedding Specialist PyTorch, Deep Learning, BERT, TensorFlow Innovative Embedding Specialist focused on pushing the boundaries in NLP.",Trainee Embedded Engineer ,1
"Embedding Specialist PyTorch, Deep Learning, BERT, TensorFlow Innovative Embedding Specialist focused on pushing the boundaries in NLP.",Embedded Trainee Engineer ,1
"Embedding Specialist PyTorch, Deep Learning, BERT, TensorFlow Innovative Embedding Specialist focused on pushing the boundaries in NLP.","Software Engineer (Embedded Systems) Embedded C,ai,Embedded Programming,Image Processing,procurement,Tensorflow,Ideation,Raspberry Pi",1
"Embedding Specialist PyTorch, Sentence Transformers, Text Preprocessing, NLP Embedding Specialist specialized in Embedded Systems, with a focus on creating impactful solutions.",Embedded Engineer ,1
"Embedding Specialist PyTorch, Sentence Transformers, Text Preprocessing, NLP Embedding Specialist specialized in Embedded Systems, with a focus on creating impactful solutions.","Embedded Engineer Embedded C,Construction,Excel,Product service,Programming,Electronics,MS Word,engineering procurement",1
"Embedding Specialist PyTorch, Sentence Transformers, Text Preprocessing, NLP Embedding Specialist specialized in Embedded Systems, with a focus on creating impactful solutions.","Embedded Software Engineer Embedded,CANalyzer,Debugging,CANoe,TRACE32,HMI development,C programming,TFT development",1
"Embedding Specialist PyTorch, Sentence Transformers, Text Preprocessing, NLP Embedding Specialist specialized in Embedded Systems, with a focus on creating impactful solutions.","Embedded Engineer at Automotive Service contracts,Networking products,Automation,Payroll,Siemens,Instrumentation,Customer complaints,digital transformation",1
"Embedding Specialist PyTorch, Sentence Transformers, Text Preprocessing, NLP Embedding Specialist specialized in Embedded Systems, with a focus on creating impactful solutions.","Senior Embedded Engineer assembly language,Six Sigma,PMP,c,JavaScript,Real Time Operating Systems,.NET,HTML",1
"Embedding Specialist NLP, Data Science, BERT, Text Preprocessing An enthusiastic Embedding Specialist passionate about learning and growing in the tech industry.",Embedded Software Engineer - Intern ,1
"Embedding Specialist NLP, Data Science, BERT, Text Preprocessing An enthusiastic Embedding Specialist passionate about learning and growing in the tech industry.",Trainee Embedded Engineer ,1
"Embedding Specialist NLP, Data Science, BERT, Text Preprocessing An enthusiastic Embedding Specialist passionate about learning and growing in the tech industry.",Embedded Trainee Engineer ,1
"Embedding Specialist NLP, Data Science, BERT, Text Preprocessing An enthusiastic Embedding Specialist passionate about learning and growing in the tech industry.","Embedded Firmware/Software Engineers English,Automation,Mechatronics,Selling skills,Assembly language,WinCE,Tools,Windows",1
"Embedding Specialist NLP, Data Science, BERT, Text Preprocessing An enthusiastic Embedding Specialist passionate about learning and growing in the tech industry.",Embedded Engineer Intern ,1
"Embedding Specialist Deep Learning, Embeddings, Data Science, Text Preprocessing Embedding Specialist specialized in Machine Learning, with a focus on creating impactful solutions.","Embedded Engineer at Automotive Service contracts,Networking products,Automation,Payroll,Siemens,Instrumentation,Customer complaints,digital transformation",1
"Embedding Specialist Deep Learning, Embeddings, Data Science, Text Preprocessing Embedding Specialist specialized in Machine Learning, with a focus on creating impactful solutions.","Senior Embedded Software Engineer Health insurance,C++,Coding,Debugging,Machine learning,Hardware,embedded software development,Robotics",1
"Embedding Specialist Deep Learning, Embeddings, Data Science, Text Preprocessing Embedding Specialist specialized in Machine Learning, with a focus on creating impactful solutions.","Optimization Engineer- ( Embedded VLSI )
 C++,C,performance optimization,Algorithms,High Performance Computing,Data Structures,Optimization Engineer,Performance Analysis",1
"Embedding Specialist Deep Learning, Embeddings, Data Science, Text Preprocessing Embedding Specialist specialized in Machine Learning, with a focus on creating impactful solutions.",Embedded engineers interns ,1
"Embedding Specialist Deep Learning, Embeddings, Data Science, Text Preprocessing Embedding Specialist specialized in Machine Learning, with a focus on creating impactful solutions.","Senior engineer - Embedded - RDSE - PU AUTOSAR,Embedded C,Mechatronics,Software design,Diagnostics,Coding,Instrumentation,MATLAB",1
"Embedding Specialist TensorFlow, BERT, Deep Learning, Python Embedding Specialist with solid background in TensorFlow, BERT, Deep Learning, Python and extensive experience in Cloud Computing.","Senior Embedded Software Engineer Embedded Software,C++,C Programming Language,AWS,Python,C,Embedded systems,Languages",1
"Embedding Specialist TensorFlow, BERT, Deep Learning, Python Embedding Specialist with solid background in TensorFlow, BERT, Deep Learning, Python and extensive experience in Cloud Computing.","Embedded Software Engineer 32 bit microcontrollers,C++,PDF,microsoft azure,embedded software development,Cryptography,Ruby,Python",1
"Embedding Specialist TensorFlow, BERT, Deep Learning, Python Embedding Specialist with solid background in TensorFlow, BERT, Deep Learning, Python and extensive experience in Cloud Computing.","Embedded Python Engineer Embedded systems,Linux,Programming,Manager Technology,Python,Program,Technology,Technology management",1
"Embedding Specialist TensorFlow, BERT, Deep Learning, Python Embedding Specialist with solid background in TensorFlow, BERT, Deep Learning, Python and extensive experience in Cloud Computing.","Staff Embedded Software Engineer - CPU Stress Verification Design verification,Software design,Assembly language,Architecture,Hardware design,ARM,IPS,Python",1
"Embedding Specialist TensorFlow, BERT, Deep Learning, Python Embedding Specialist with solid background in TensorFlow, BERT, Deep Learning, Python and extensive experience in Cloud Computing.","Embedded Trainee Engineer microsemi,Libero,Xilinx ISE,Ise,Embedded systems,Xilinx,Training",1
"Embedding Specialist Sentence Transformers, Embeddings, PyTorch, BERT Goal-oriented Embedding Specialist with expertise in Sentence Transformers, Embeddings, PyTorch, BERT.","Embedded Firmware/Software Engineers English,Automation,Mechatronics,Selling skills,Assembly language,WinCE,Tools,Windows",1
"Embedding Specialist Sentence Transformers, Embeddings, PyTorch, BERT Goal-oriented Embedding Specialist with expertise in Sentence Transformers, Embeddings, PyTorch, BERT.","Senior Embedded Software Engineer Embedded Software,C++,C Programming Language,AWS,Python,C,Embedded systems,Languages",1
"Embedding Specialist Sentence Transformers, Embeddings, PyTorch, BERT Goal-oriented Embedding Specialist with expertise in Sentence Transformers, Embeddings, PyTorch, BERT.","Embedded Software Engineer Embedded,CANalyzer,Debugging,CANoe,TRACE32,HMI development,C programming,TFT development",1
"Embedding Specialist Sentence Transformers, Embeddings, PyTorch, BERT Goal-oriented Embedding Specialist with expertise in Sentence Transformers, Embeddings, PyTorch, BERT.","Embedded Firmware/ Software Engineers assembly language,ce,automation,mechatronics,selling skills,windows,embedded,firmware",1
"Embedding Specialist Sentence Transformers, Embeddings, PyTorch, BERT Goal-oriented Embedding Specialist with expertise in Sentence Transformers, Embeddings, PyTorch, BERT.","Embedded Firmware/Software Engineers assembly language,ce,automation,mechatronics,selling skills,english,windows,tools",1
"Embedding Specialist Sentence Transformers, TensorFlow, Deep Learning, PyTorch Goal-oriented Embedding Specialist with expertise in Sentence Transformers, TensorFlow, Deep Learning, PyTorch.","Software Engineer (Embedded Systems) Embedded C,ai,Embedded Programming,Image Processing,procurement,Tensorflow,Ideation,Raspberry Pi",1
"Embedding Specialist Sentence Transformers, TensorFlow, Deep Learning, PyTorch Goal-oriented Embedding Specialist with expertise in Sentence Transformers, TensorFlow, Deep Learning, PyTorch.","Embedded Trainee Engineer microsemi,Libero,Xilinx ISE,Ise,Embedded systems,Xilinx,Training",1
"Embedding Specialist Sentence Transformers, TensorFlow, Deep Learning, PyTorch Goal-oriented Embedding Specialist with expertise in Sentence Transformers, TensorFlow, Deep Learning, PyTorch.","Embedded Firmware/Software Engineers English,Automation,Mechatronics,Selling skills,Assembly language,WinCE,Tools,Windows",1
"Embedding Specialist Sentence Transformers, TensorFlow, Deep Learning, PyTorch Goal-oriented Embedding Specialist with expertise in Sentence Transformers, TensorFlow, Deep Learning, PyTorch.","Embedded Software Engineer Embedded,CANalyzer,Debugging,CANoe,TRACE32,HMI development,C programming,TFT development",1
"Embedding Specialist Sentence Transformers, TensorFlow, Deep Learning, PyTorch Goal-oriented Embedding Specialist with expertise in Sentence Transformers, TensorFlow, Deep Learning, PyTorch.","Senior Embedded Software Engineer Embedded Software,C++,C Programming Language,AWS,Python,C,Embedded systems,Languages",1
"Embedding Specialist Python, Text Preprocessing, Embeddings, BERT, TensorFlow Goal-oriented Embedding Specialist with expertise in Python, Text Preprocessing, Embeddings, BERT, TensorFlow.","Embedded Python Engineer Embedded systems,Linux,Programming,Manager Technology,Python,Program,Technology,Technology management",1
"Embedding Specialist Python, Text Preprocessing, Embeddings, BERT, TensorFlow Goal-oriented Embedding Specialist with expertise in Python, Text Preprocessing, Embeddings, BERT, TensorFlow.","Senior Embedded Software Engineer Embedded Software,C++,C Programming Language,AWS,Python,C,Embedded systems,Languages",1
"Embedding Specialist Python, Text Preprocessing, Embeddings, BERT, TensorFlow Goal-oriented Embedding Specialist with expertise in Python, Text Preprocessing, Embeddings, BERT, TensorFlow.","Senior Embedded Software Engineer embedded systems,C++,C,Software Engineering,embedded solutions,Scrum Development,Agile Development,Python",1
"Embedding Specialist Python, Text Preprocessing, Embeddings, BERT, TensorFlow Goal-oriented Embedding Specialist with expertise in Python, Text Preprocessing, Embeddings, BERT, TensorFlow.","Software Engineer (Embedded Systems) Embedded C,ai,Embedded Programming,Image Processing,procurement,Tensorflow,Ideation,Raspberry Pi",1
"Embedding Specialist Python, Text Preprocessing, Embeddings, BERT, TensorFlow Goal-oriented Embedding Specialist with expertise in Python, Text Preprocessing, Embeddings, BERT, TensorFlow.","Embedded Software Engineer 32 bit microcontrollers,C++,PDF,microsoft azure,embedded software development,Cryptography,Ruby,Python",1
